ProductKey,Product ID,Product Name,Category,Sub-Category
1262,OFF-AR-10003696,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Office Supplies,Art
1263,OFF-PA-10000551,Array Memo Cubes,Office Supplies,Paper
1264,OFF-BI-10004506,Wilson Jones data.warehouse D-Ring Binders with DublLock,Office Supplies,Binders
1265,OFF-PA-10000740,Xerox 1982,Office Supplies,Paper
1266,FUR-CH-10002084,Hon Mobius Operator's Chair,Furniture,Chairs
1267,OFF-AP-10000692,Fellowes Mighty 8 Compact Surge Protector,Office Supplies,Appliances
1268,OFF-AP-10000252,Harmony HEPA Quiet Air Purifiers,Office Supplies,Appliances
1269,FUR-FU-10004748,"Howard Miller 16"" Diameter Gallery Wall Clock",Furniture,Furnishings
1270,OFF-AR-10000538,"Boston Model 1800 Electric Pencil Sharpener, Gray",Office Supplies,Art
1271,TEC-PH-10001079,Polycom SoundPoint Pro SE-225 Corded phone,Technology,Phones
1272,OFF-AP-10003842,Euro-Pro Shark Turbo Vacuum,Office Supplies,Appliances
1273,FUR-CH-10000553,"Metal Folding Chairs, Beige, 4/Carton",Furniture,Chairs
1274,OFF-AR-10003469,Nontoxic Chalk,Office Supplies,Art
1275,OFF-PA-10003790,Xerox 1991,Office Supplies,Paper
1276,FUR-BO-10002202,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",Furniture,Bookcases
1277,OFF-AP-10002765,Fellowes Advanced Computer Series Surge Protectors,Office Supplies,Appliances
1278,OFF-ST-10003692,Recycled Steel Personal File for Hanging File Folders,Office Supplies,Storage
1279,TEC-PH-10001051,HTC One,Technology,Phones
1280,OFF-AR-10000817,Manco Dry-Lighter Erasable Highlighter,Office Supplies,Art
1281,OFF-SU-10000952,Fiskars Home & Office Scissors,Office Supplies,Supplies
1282,FUR-FU-10004597,Eldon Cleatmat Chair Mats for Medium Pile Carpets,Furniture,Furnishings
1283,OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Office Supplies,Binders
1284,OFF-PA-10004285,Xerox 1959,Office Supplies,Paper
1285,OFF-AP-10001391,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,Office Supplies,Appliances
1286,TEC-PH-10001944,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,Technology,Phones
1287,OFF-PA-10001776,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Office Supplies,Paper
1288,TEC-AC-10004145,Logitech diNovo Edge Keyboard,Technology,Accessories
1289,OFF-PA-10003919,Xerox 1989,Office Supplies,Paper
1290,OFF-PA-10002001,Xerox 1984,Office Supplies,Paper
1291,OFF-PA-10002787,Xerox 227,Office Supplies,Paper
1292,OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Office Supplies,Storage
1293,FUR-FU-10000308,Deflect-o Glass Clear Studded Chair Mats,Furniture,Furnishings
1294,TEC-CO-10003763,Canon PC1060 Personal Laser Copier,Technology,Copiers
1295,FUR-TA-10001866,Bevis Round Conference Room Tables and Bases,Furniture,Tables
1296,OFF-AP-10002222,Staple holder,Office Supplies,Appliances
1297,OFF-PA-10003971,Xerox 1965,Office Supplies,Paper
1298,OFF-AP-10004036,Bionaire 99.97% HEPA Air Cleaner,Office Supplies,Appliances
1299,OFF-AP-10002287,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",Office Supplies,Appliances
1300,FUR-TA-10001950,Balt Solid Wood Round Tables,Furniture,Tables
1301,TEC-PH-10001527,Plantronics MX500i Earset,Technology,Phones
1302,TEC-AC-10003095,Logitech G35 7.1-Channel Surround Sound Headset,Technology,Accessories
1303,TEC-AC-10000358,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,Technology,Accessories
1304,OFF-EN-10004147,Wausau Papers Astrobrights Colored Envelopes,Office Supplies,Envelopes
1305,FUR-FU-10001468,Tenex Antistatic Computer Chair Mats,Furniture,Furnishings
1306,OFF-PA-10000380,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Office Supplies,Paper
1307,OFF-AP-10000026,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Office Supplies,Appliances
1308,OFF-PA-10003936,Xerox 1994,Office Supplies,Paper
1309,FUR-FU-10002501,Nu-Dell Executive Frame,Furniture,Furnishings
1310,OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers,Office Supplies,Appliances
1311,OFF-BI-10004141,Insertable Tab Indexes For Data Binders,Office Supplies,Binders
1312,OFF-BI-10000632,Satellite Sectional Post Binders,Office Supplies,Binders
1313,TEC-AC-10004864,Memorex Micro Travel Drive 32 GB,Technology,Accessories
1314,TEC-MA-10000597,Lexmark S315 Color Inkjet Printer,Technology,Machines
1315,OFF-PA-10002960,Xerox 1926,Office Supplies,Paper
1316,OFF-PA-10000919,Xerox 1918,Office Supplies,Paper
1317,OFF-BI-10001553,SpineVue Locking Slant-D Ring Binders by Cardinal,Office Supplies,Binders
1318,OFF-AP-10004540,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",Office Supplies,Appliances
1319,FUR-CH-10001714,"Global Leather & Oak Executive Chair, Burgundy",Furniture,Chairs
1320,FUR-FU-10002298,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Furniture,Furnishings
1321,OFF-AR-10000315,"Dixon Ticonderoga Maple Cedar Pencil, #2",Office Supplies,Art
1322,OFF-FA-10000936,Acco Hot Clips Clips to Go,Office Supplies,Fasteners
1323,OFF-SU-10004768,Acme Kleencut Forged Steel Scissors,Office Supplies,Supplies
1324,OFF-PA-10002581,Xerox 1951,Office Supplies,Paper
1325,OFF-AP-10002403,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Office Supplies,Appliances
1326,OFF-AR-10003087,Staples in misc. colors,Office Supplies,Art
1327,TEC-PH-10000141,Clearsounds A400,Technology,Phones
1328,TEC-CO-10000971,Hewlett Packard 310 Color Digital Copier,Technology,Copiers
1329,OFF-FA-10001229,Staples,Office Supplies,Fasteners
1330,OFF-BI-10002437,Recycled Premium Regency Composition Covers,Office Supplies,Binders
1331,OFF-PA-10004255,Xerox 219,Office Supplies,Paper
1332,OFF-PA-10001184,Xerox 1903,Office Supplies,Paper
1333,TEC-AC-10002637,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),Technology,Accessories
1334,FUR-BO-10000780,O'Sullivan Plantations 2-Door Library in Landvery Oak,Furniture,Bookcases
1335,TEC-PH-10003072,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,Technology,Phones
1336,TEC-MA-10000112,Panasonic KX MB2061 Multifunction Printer,Technology,Machines
1337,TEC-AC-10004171,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,Technology,Accessories
1338,FUR-TA-10002645,Hon Rectangular Conference Tables,Furniture,Tables
1339,OFF-BI-10003784,Computer Printout Index Tabs,Office Supplies,Binders
1340,OFF-BI-10001617,GBC Wire Binding Combs,Office Supplies,Binders
1341,FUR-CH-10002439,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",Furniture,Chairs
1342,OFF-AP-10003057,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,Office Supplies,Appliances
1343,FUR-TA-10000849,Bevis Rectangular Conference Tables,Furniture,Tables
1344,OFF-EN-10002973,Ampad #10 Peel & Seel Holiday Envelopes,Office Supplies,Envelopes
1345,OFF-BI-10003963,Cardinal Holdit Data Disk Pockets,Office Supplies,Binders
1346,OFF-LA-10000081,Avery 496,Office Supplies,Labels
1347,OFF-PA-10000726,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",Office Supplies,Paper
1348,OFF-PA-10004983,Xerox 23,Office Supplies,Paper
1349,FUR-FU-10002107,Eldon Pizzaz Desk Accessories,Furniture,Furnishings
1350,FUR-CH-10001190,Global Deluxe High-Back Office Chair in Storm,Furniture,Chairs
1351,TEC-AC-10000682,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,Technology,Accessories
1352,OFF-LA-10004545,Avery 50,Office Supplies,Labels
1353,OFF-SU-10002557,Fiskars Spring-Action Scissors,Office Supplies,Supplies
1354,TEC-PH-10000912,Anker 24W Portable Micro USB Car Charger,Technology,Phones
1355,OFF-ST-10001837,"SAFCO Mobile Desk Side File, Wire Frame",Office Supplies,Storage
1356,OFF-AR-10001473,Newell 313,Office Supplies,Art
1357,TEC-PH-10001835,Jawbone JAMBOX Wireless Bluetooth Speaker,Technology,Phones
1358,OFF-PA-10002245,Xerox 1895,Office Supplies,Paper
1359,OFF-EN-10004483,"#10 White Business Envelopes,4 1/8 x 9 1/2",Office Supplies,Envelopes
1360,OFF-SU-10000151,High Speed Automatic Electric Letter Opener,Office Supplies,Supplies
1361,OFF-AP-10001293,Belkin 8 Outlet Surge Protector,Office Supplies,Appliances
1362,TEC-PH-10000675,Panasonic KX TS3282B Corded phone,Technology,Phones
1363,OFF-ST-10003470,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Office Supplies,Storage
1364,OFF-LA-10004559,Avery 49,Office Supplies,Labels
1365,OFF-AP-10002651,Hoover Upright Vacuum With Dirt Cup,Office Supplies,Appliances
1366,TEC-AC-10002550,Maxell 4.7GB DVD-RW 3/Pack,Technology,Accessories
1367,OFF-BI-10000829,Avery Non-Stick Binders,Office Supplies,Binders
1368,TEC-PH-10002555,Nortel Meridian M5316 Digital phone,Technology,Phones
1369,FUR-BO-10003450,"Bush Westfield Collection Bookcases, Dark Cherry Finish",Furniture,Bookcases
1370,FUR-FU-10004665,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Furniture,Furnishings
1371,TEC-PH-10000369,HTC One Mini,Technology,Phones
1372,TEC-AC-10001590,Dell Slim USB Multimedia Keyboard,Technology,Accessories
1373,FUR-FU-10004909,Contemporary Wood/Metal Frame,Furniture,Furnishings
1374,FUR-BO-10004357,O'Sullivan Living Dimensions 3-Shelf Bookcases,Furniture,Bookcases
1375,TEC-AC-10000387,KeyTronic KT800P2 - Keyboard - Black,Technology,Accessories
1376,OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,Office Supplies,Binders
1377,OFF-AP-10002734,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,Office Supplies,Appliances
1378,FUR-FU-10004587,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",Furniture,Furnishings
1379,TEC-PH-10004833,Macally Suction Cup Mount,Technology,Phones
1380,FUR-FU-10001847,Eldon Image Series Black Desk Accessories,Furniture,Furnishings
1381,FUR-FU-10002045,"Executive Impressions 14""",Furniture,Furnishings
1382,FUR-FU-10004671,"Executive Impressions 12"" Wall Clock",Furniture,Furnishings
1383,FUR-TA-10003569,Bretford CR8500 Series Meeting Room Furniture,Furniture,Tables
1384,OFF-PA-10001752,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),Office Supplies,Paper
1385,TEC-MA-10003356,Panasonic KX MC6040 Color Laser Multifunction Printer,Technology,Machines
1386,OFF-AR-10003727,Berol Giant Pencil Sharpener,Office Supplies,Art
1387,TEC-AC-10001635,KeyTronic KT400U2 - Keyboard - Black,Technology,Accessories
1388,OFF-LA-10003663,Avery 498,Office Supplies,Labels
1389,TEC-CO-10004722,Canon imageCLASS 2200 Advanced Copier,Technology,Copiers
1390,TEC-MA-10002210,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,Technology,Machines
1391,OFF-BI-10003196,Accohide Poly Flexible Ring Binders,Office Supplies,Binders
1392,FUR-CH-10002017,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,Furniture,Chairs
1393,FUR-FU-10003829,Stackable Trays,Furniture,Furnishings
1394,OFF-PA-10000697,"TOPS Voice Message Log Book, Flash Format",Office Supplies,Paper
1395,OFF-AR-10004691,Boston 1730 StandUp Electric Pencil Sharpener,Office Supplies,Art
1396,OFF-BI-10000948,"GBC Laser Imprintable Binding System Covers, Desert Sand",Office Supplies,Binders
1397,OFF-PA-10000223,Xerox 2000,Office Supplies,Paper
1398,OFF-PA-10000062,Green Bar Computer Printout Paper,Office Supplies,Paper
1399,FUR-BO-10003404,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",Furniture,Bookcases
1400,OFF-BI-10004233,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Office Supplies,Binders
1401,TEC-PH-10002834,Google Nexus 5,Technology,Phones
1402,FUR-CH-10003761,Global Italian Leather Office Chair,Furniture,Chairs
1403,OFF-PA-10004665,Advantus Motivational Note Cards,Office Supplies,Paper
1404,OFF-BI-10001196,"Avery Flip-Chart Easel Binder, Black",Office Supplies,Binders
1405,TEC-MA-10002981,I.R.I.S IRISCard Anywhere 5 Card Scanner,Technology,Machines
1406,TEC-PH-10003601,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",Technology,Phones
1407,OFF-BI-10002003,Ibico Presentation Index for Binding Systems,Office Supplies,Binders
1408,OFF-PA-10003016,"Adams ""While You Were Out"" Message Pads",Office Supplies,Paper
1409,OFF-PA-10002246,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",Office Supplies,Paper
1410,TEC-PH-10002890,AT&T 17929 Lendline Telephone,Technology,Phones
1411,TEC-MA-10003626,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,Technology,Machines
1412,TEC-MA-10002412,Cisco TelePresence System EX90 Videoconferencing Unit,Technology,Machines
1413,OFF-AR-10003183,Avery Fluorescent Highlighter Four-Color Set,Office Supplies,Art
1414,OFF-PA-10002319,Xerox 1944,Office Supplies,Paper
1415,OFF-PA-10001246,Xerox 215,Office Supplies,Paper
1416,OFF-PA-10001815,Xerox 1885,Office Supplies,Paper
1417,FUR-FU-10001876,"Computer Room Manger, 14""",Furniture,Furnishings
1418,TEC-PH-10000673,Plantronics Voyager Pro HD - Bluetooth Headset,Technology,Phones
1419,TEC-PH-10002075,AT&T EL51110 DECT,Technology,Phones
1420,TEC-PH-10003691,BlackBerry Q10,Technology,Phones
1421,OFF-SU-10000157,Compact Automatic Electric Letter Opener,Office Supplies,Supplies
1422,TEC-AC-10004227,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,Technology,Accessories
1423,TEC-AC-10004127,SanDisk Cruzer 8 GB USB Flash Drive,Technology,Accessories
1424,FUR-CH-10002758,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",Furniture,Chairs
1425,OFF-ST-10000532,Advantus Rolling Drawer Organizers,Office Supplies,Storage
1426,TEC-AC-10003709,Maxell 4.7GB DVD-R 5/Pack,Technology,Accessories
1427,OFF-BI-10003166,GBC Plasticlear Binding Covers,Office Supplies,Binders
1428,OFF-ST-10004835,Plastic Stacking Crates & Casters,Office Supplies,Storage
1429,OFF-AP-10000159,Belkin F9M820V08 8 Outlet Surge,Office Supplies,Appliances
1430,OFF-AP-10001242,APC 7 Outlet Network SurgeArrest Surge Protector,Office Supplies,Appliances
1431,TEC-AC-10003433,Maxell 4.7GB DVD+R 5/Pack,Technology,Accessories
1432,TEC-PH-10003187,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,Technology,Phones
1433,OFF-FA-10002763,Advantus Map Pennant Flags and Round Head Tacks,Office Supplies,Fasteners
1434,OFF-PA-10004239,Xerox 1953,Office Supplies,Paper
1435,OFF-PA-10004782,Xerox 228,Office Supplies,Paper
1436,FUR-FU-10001185,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Furniture,Furnishings
1437,OFF-PA-10003270,Xerox 1954,Office Supplies,Paper
1438,OFF-PA-10002421,Embossed Ink Jet Note Cards,Office Supplies,Paper
1439,OFF-PA-10002923,Xerox 1942,Office Supplies,Paper
1440,OFF-ST-10001128,"Carina Mini System Audio Rack, Model AR050B",Office Supplies,Storage
1441,OFF-PA-10000520,Xerox 201,Office Supplies,Paper
1442,FUR-FU-10003832,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",Furniture,Furnishings
1443,FUR-FU-10000409,"GE 4 Foot Flourescent Tube, 40 Watt",Furniture,Furnishings
1444,TEC-PH-10004389,Nokia Lumia 925,Technology,Phones
1445,OFF-SU-10000946,Staple remover,Office Supplies,Supplies
1446,FUR-FU-10001546,Dana Swing-Arm Lamps,Furniture,Furnishings
1447,OFF-PA-10000791,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",Office Supplies,Paper
1448,OFF-PA-10003739,Xerox 1969,Office Supplies,Paper
1449,FUR-FU-10000771,"Eldon 200 Class Desk Accessories, Smoke",Furniture,Furnishings
1450,OFF-ST-10002615,"Dual Level, Single-Width Filing Carts",Office Supplies,Storage
1451,OFF-PA-10000327,Xerox 1971,Office Supplies,Paper
1452,OFF-EN-10003286,Staple envelope,Office Supplies,Envelopes
1453,OFF-AR-10003772,Boston 16750 Black Compact Battery Pencil Sharpener,Office Supplies,Art
1454,OFF-AR-10003338,"Eberhard Faber 3 1/2"" Golf Pencils",Office Supplies,Art
1455,FUR-FU-10002116,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",Furniture,Furnishings
1456,FUR-CH-10000422,Global Highback Leather Tilter in Burgundy,Furniture,Chairs
1457,FUR-FU-10002685,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",Furniture,Furnishings
1458,FUR-FU-10004963,"Eldon 400 Class Desk Accessories, Black Carbon",Furniture,Furnishings
1459,OFF-BI-10000174,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",Office Supplies,Binders
1460,FUR-CH-10004875,Harbour Creations 67200 Series Stacking Chairs,Furniture,Chairs
1461,FUR-FU-10000305,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",Furniture,Furnishings
1462,TEC-PH-10001459,Samsung Galaxy Mega 6.3,Technology,Phones
1463,FUR-FU-10002445,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Furniture,Furnishings
1464,OFF-PA-10000213,Xerox 198,Office Supplies,Paper
1465,FUR-CH-10001797,"Safco Chair Connectors, 6/Carton",Furniture,Chairs
1466,OFF-PA-10003848,Xerox 1997,Office Supplies,Paper
1467,FUR-FU-10000755,Eldon Expressions Mahogany Wood Desk Collection,Furniture,Furnishings
1468,FUR-FU-10000550,Stacking Trays by OIC,Furniture,Furnishings
1469,TEC-MA-10004521,Epson Perfection V600 Photo Scanner,Technology,Machines
1470,OFF-BI-10003655,Durable Pressboard Binders,Office Supplies,Binders
1471,OFF-AP-10003779,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Office Supplies,Appliances
1472,OFF-FA-10002701,Alliance Rubber Bands,Office Supplies,Fasteners
1473,OFF-BI-10002799,"SlimView Poly Binder, 3/8""",Office Supplies,Binders
1474,OFF-AR-10003582,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Office Supplies,Art
1475,FUR-FU-10004666,DAX Clear Channel Poster Frame,Furniture,Furnishings
1476,OFF-EN-10002312,#10 Self-Seal White Envelopes,Office Supplies,Envelopes
1477,FUR-CH-10002320,Hon Pagoda Stacking Chairs,Furniture,Chairs
1478,OFF-AR-10001216,Newell 339,Office Supplies,Art
1479,FUR-FU-10003247,36X48 HARDFLOOR CHAIRMAT,Furniture,Furnishings
1480,FUR-TA-10003837,Anderson Hickey Conga Table Tops & Accessories,Furniture,Tables
1481,TEC-PH-10002350,Apple EarPods with Remote and Mic,Technology,Phones
1482,TEC-AC-10000397,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",Technology,Accessories
1483,TEC-AC-10004001,Logitech Wireless Headset H600 Over-The-Head Design,Technology,Accessories
1484,OFF-PA-10001534,Xerox 230,Office Supplies,Paper
1485,FUR-FU-10002379,Eldon Econocleat Chair Mats for Low Pile Carpets,Furniture,Furnishings
1486,TEC-PH-10000526,Vtech CS6719,Technology,Phones
1487,OFF-PA-10001977,Xerox 194,Office Supplies,Paper
1488,FUR-BO-10003660,"Bush Cubix Collection Bookcases, Fully Assembled",Furniture,Bookcases
1489,OFF-BI-10001267,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",Office Supplies,Binders
1490,OFF-PA-10002741,Xerox 1980,Office Supplies,Paper
1491,OFF-PA-10001471,Strathmore Photo Frame Cards,Office Supplies,Paper
1492,TEC-MA-10001972,Okidata C331dn Printer,Technology,Machines
1493,FUR-FU-10003464,"Seth Thomas 8 1/2"" Cubicle Clock",Furniture,Furnishings
1494,OFF-PA-10004438,Xerox 1907,Office Supplies,Paper
1495,FUR-FU-10004586,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Furniture,Furnishings
1496,TEC-PH-10004908,Panasonic KX TS3282W Corded phone,Technology,Phones
1497,FUR-CH-10004495,"Global Leather and Oak Executive Chair, Black",Furniture,Chairs
1498,TEC-MA-10000418,Cubify CubeX 3D Printer Double Head Print,Technology,Machines
1499,OFF-BI-10004600,Ibico Ibimaster 300 Manual Binding System,Office Supplies,Binders
1500,OFF-BI-10004040,Wilson Jones Impact Binders,Office Supplies,Binders
1501,OFF-AR-10001615,Newell 34,Office Supplies,Art
1502,TEC-PH-10001299,Polycom CX300 Desktop Phone USB VoIP phone,Technology,Phones
1503,OFF-AR-10004260,Boston 1799 Powerhouse Electric Pencil Sharpener,Office Supplies,Art
1504,OFF-EN-10004773,Staple envelope,Office Supplies,Envelopes
1505,OFF-BI-10001787,Wilson Jones Four-Pocket Poly Binders,Office Supplies,Binders
1506,OFF-ST-10002957,Sterilite Show Offs Storage Containers,Office Supplies,Storage
1507,OFF-FA-10001883,"Alliance Super-Size Bands, Assorted Sizes",Office Supplies,Fasteners
1508,TEC-PH-10001644,"BlueLounge Milo Smartphone Stand, White/Metallic",Technology,Phones
1509,OFF-LA-10000407,Avery White Multi-Purpose Labels,Office Supplies,Labels
1510,TEC-AC-10000420,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,Technology,Accessories
1511,OFF-EN-10004846,Letter or Legal Size Expandable Poly String Tie Envelopes,Office Supplies,Envelopes
1512,OFF-SU-10003567,Stiletto Hand Letter Openers,Office Supplies,Supplies
1513,OFF-ST-10002301,Tennsco Commercial Shelving,Office Supplies,Storage
1514,TEC-PH-10003095,Samsung HM1900 Bluetooth Headset,Technology,Phones
1515,TEC-PH-10004912,Cisco SPA112 2 Port Phone Adapter,Technology,Phones
1516,OFF-AR-10000799,Col-Erase Pencils with Erasers,Office Supplies,Art
1517,OFF-PA-10004609,Xerox 221,Office Supplies,Paper
1518,TEC-PH-10003171,Plantronics Encore H101 Dual Earpieces Headset,Technology,Phones
1519,OFF-AP-10000595,Disposable Triple-Filter Dust Bags,Office Supplies,Appliances
1520,TEC-AC-10003399,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,Technology,Accessories
1521,TEC-MA-10002428,Fellowes Powershred HS-440 4-Sheet High Security Shredder,Technology,Machines
1522,TEC-PH-10001128,Motorola Droid Maxx,Technology,Phones
1523,OFF-PA-10001033,Xerox 1893,Office Supplies,Paper
1524,TEC-AC-10000474,Kensington Expert Mouse Optical USB Trackball for PC or Mac,Technology,Accessories
1525,FUR-FU-10002963,"Master Caster Door Stop, Gray",Furniture,Furnishings
1526,FUR-FU-10000193,Tenex Chairmats For Use with Hard Floors,Furniture,Furnishings
1527,OFF-BI-10000962,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Office Supplies,Binders
1528,OFF-AP-10002867,Fellowes Command Center 5-outlet power strip,Office Supplies,Appliances
1529,FUR-BO-10002916,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Furniture,Bookcases
1530,FUR-TA-10004152,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",Furniture,Tables
1531,FUR-FU-10000672,"Executive Impressions 10"" Spectator Wall Clock",Furniture,Furnishings
1532,FUR-BO-10002598,"Hon Metal Bookcases, Putty",Furniture,Bookcases
1533,OFF-PA-10004610,Xerox 1900,Office Supplies,Paper
1534,FUR-FU-10000320,OIC Stacking Trays,Furniture,Furnishings
1535,FUR-CH-10003535,"Global Armless Task Chair, Royal Blue",Furniture,Chairs
1536,FUR-FU-10003919,Eldon Executive Woodline II Cherry Finish Desk Accessories,Furniture,Furnishings
1537,OFF-PA-10000174,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",Office Supplies,Paper
1538,FUR-FU-10002703,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",Furniture,Furnishings
1539,TEC-PH-10002415,Polycom VoiceStation 500 Conference phone,Technology,Phones
1540,OFF-AR-10000657,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",Office Supplies,Art
1541,OFF-PA-10004996,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",Office Supplies,Paper
1542,OFF-PA-10003363,Xerox 204,Office Supplies,Paper
1543,TEC-AC-10002305,KeyTronic E03601U1 - Keyboard - Beige,Technology,Accessories
1544,TEC-AC-10000990,Imation Bio 2GB USB Flash Drive Imation Corp,Technology,Accessories
1545,FUR-BO-10001608,"Hon Metal Bookcases, Black",Furniture,Bookcases
1546,FUR-BO-10000112,"Bush Birmingham Collection Bookcase, Dark Cherry",Furniture,Bookcases
1547,TEC-PH-10004120,AT&T 1080 Phone,Technology,Phones
1548,OFF-BI-10003476,Avery Metallic Poly Binders,Office Supplies,Binders
1549,TEC-MA-10002859,Ativa MDM8000 8-Sheet Micro-Cut Shredder,Technology,Machines
1550,OFF-AP-10001947,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,Office Supplies,Appliances
1551,OFF-LA-10001982,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,Office Supplies,Labels
1552,TEC-PH-10003484,Ooma Telo VoIP Home Phone System,Technology,Phones
1553,OFF-PA-10000007,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",Office Supplies,Paper
1554,OFF-PA-10000552,Xerox 200,Office Supplies,Paper
1555,OFF-AR-10004062,Staples in misc. colors,Office Supplies,Art
1556,OFF-ST-10000321,Akro Stacking Bins,Office Supplies,Storage
1557,TEC-AC-10002134,Rosewill 107 Normal Keys USB Wired Standard Keyboard,Technology,Accessories
1558,TEC-PH-10004071,PayAnywhere Card Reader,Technology,Phones
1559,OFF-PA-10004039,Xerox 1882,Office Supplies,Paper
1560,OFF-AR-10001725,Boston Home & Office Model 2000 Electric Pencil Sharpeners,Office Supplies,Art
1561,OFF-AR-10004269,Newell 31,Office Supplies,Art
1562,OFF-BI-10003007,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",Office Supplies,Binders
1563,OFF-SU-10002522,Acme Kleen Earth Office Shears,Office Supplies,Supplies
1564,TEC-AC-10004859,"Maxell Pro 80 Minute CD-R, 10/Pack",Technology,Accessories
1565,TEC-AC-10002558,Imation Swivel Flash Drive USB flash drive - 8 GB,Technology,Accessories
1566,FUR-FU-10001731,Acrylic Self-Standing Desk Frames,Furniture,Furnishings
1567,OFF-SU-10004782,"Elite 5"" Scissors",Office Supplies,Supplies
1568,OFF-SU-10000432,Acco Side-Punched Conventional Columnar Pads,Office Supplies,Supplies
1569,OFF-LA-10004409,Avery 492,Office Supplies,Labels
1570,OFF-ST-10001031,Adjustable Personal File Tote,Office Supplies,Storage
1571,OFF-LA-10000476,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",Office Supplies,Labels
1572,OFF-AR-10002987,Prismacolor Color Pencil Set,Office Supplies,Art
